,account_id,assists,champion_id,champion_name,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,game_version,goldEarned,kda,kills,magicDamageDealtToChampions,match_id,match_rank_score,max_time,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,participantId,physicalDamageDealtToChampions,timeCCingOthers,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,trueDamageDealtToChampions,true_role,wardsKilled,wardsPlaced,visionScore,win,team_id,playerTop,playerJung,playerMid,playerADC,playerSupp,oppTop,oppJung,oppMid,oppADC,oppSupp
0,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,3,150,Gnar,3267,2179,31902,3,9.13.280.4632,9383,4.0,3,1442,4110284341,1,1903,0,0,0,5,17072,38,18514,32937,1143,155,0,JUNGLE,1,10,17,0,100,Vladimir,Gnar,Vel'Koz,Varus,Yuumi,Teemo,Pantheon,Xerath,Draven,Soraka
1,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,3,5,Xin Zhao,7918,1801,9330,8,9.13.280.4632,6704,1.0,3,401,4109296480,2,1406,54,0,37,1,8724,17,9993,21753,6753,15,868,JUNGLE,2,7,14,0,100,Darius,Xin Zhao,LeBlanc,Lucian,Neeko,Mordekaiser,Evelynn,Qiyana,Xayah,Rakan
2,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,0,246,Qiyana,466,466,9432,5,9.13.280.4632,7380,0.4,0,360,4103740885,1,1627,0,0,0,4,7582,7,7943,18205,0,142,0,JUNGLE,2,11,17,0,100,Sejuani,Qiyana,Yasuo,Kai'Sa,Karma,Sylas,Volibear,Lux,Caitlyn,Sona
3,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,9,64,Lee Sin,12241,1438,65169,11,9.11.275.6613,16471,2.1818181818181817,9,2880,4060900211,2,3015,104,4,63,9,16730,22,20740,57815,14377,60,1130,JUNGLE,5,16,37,1,200,Camille,Lee Sin,Malzahar,Sivir,Nami,Quinn,Jax,Yasuo,Jhin,Veigar
4,U2JcP_IWKgwGXvm3EddNFdyC0uv-uNG1qqt_bRwVdV3feP1FQu4SDgqS,8,222,Jinx,41518,5694,18630,10,9.6.268.2663,19579,1.8,8,1126,3981119656,0,1330,36,1,19,7,22406,28,24773,26169,4068,149,1240,JUNGLE,1,14,23,0,200,Twitch,Kassadin,Bard,Renekton,Lux,Galio,Zyra,Ashe,Xayah,Janna
5,U2JcP_IWKgwGXvm3EddNFdyC0uv-uNG1qqt_bRwVdV3feP1FQu4SDgqS,7,18,Tristana,19739,10845,5803,15,9.6.268.2663,16021,1.0,7,10124,3976770397,0,1250,19,2,12,2,8376,7,20810,25296,3314,80,2309,JUNGLE,0,7,13,1,100,Kennen,Draven,Cho'Gath,Twisted Fate,Yorick,Sylas,Akali,Twitch,Shyvana,Blitzcrank
6,U2JcP_IWKgwGXvm3EddNFdyC0uv-uNG1qqt_bRwVdV3feP1FQu4SDgqS,17,79,Gragas,21347,3316,21417,11,9.6.268.2663,20265,2.8181818181818183,17,42600,3976368947,4,1300,77,15,52,6,1894,39,46895,36967,10059,81,2400,JUNGLE,2,23,33,0,200,Sejuani,Renekton,Jayce,Xerath,Leona,Maokai,Bard,Sivir,Shyvana,Blitzcrank
7,U2JcP_IWKgwGXvm3EddNFdyC0uv-uNG1qqt_bRwVdV3feP1FQu4SDgqS,22,91,Talon,17867,6188,44814,13,9.6.267.4221,25149,3.3076923076923075,22,133,3974741743,0,1506,19,1,9,4,55329,7,59406,53596,23118,131,3943,JUNGLE,3,13,27,1,100,Sejuani,Talon,Veigar,Xerath,Leona,Kayle,Hecarim,Zed,Shyvana,Blitzcrank
8,U2JcP_IWKgwGXvm3EddNFdyC0uv-uNG1qqt_bRwVdV3feP1FQu4SDgqS,4,17,Teemo,11598,11598,9126,17,9.6.267.4221,17777,1.0,4,26936,3972312956,0,1432,4,0,4,2,1119,61,30085,34963,181,146,2028,JUNGLE,1,9,14,1,100,Volibear,Teemo,Sylas,Orianna,Tristana,Volibear,Lee Sin,Diana,Shyvana,Blitzcrank
9,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,8,164,Camille,12009,590,21752,7,9.3.261.9578,11000,2.8571428571428568,8,281,3933196119,2,1577,104,0,77,6,13918,24,17178,29824,11748,38,2978,JUNGLE,1,5,14,1,200,Sylas,Camille,Veigar,Vayne,Bard,Jax,Graves,Anivia,Lucian,Lux
10,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,8,19,Warwick,6553,988,50399,11,9.3.261.9578,13315,2.0,8,9767,3933166369,2,2115,115,7,80,5,4992,36,16338,47563,17329,48,1578,JUNGLE,1,8,18,1,100,Kayle,Warwick,Lux,Draven,Morgana,Shen,Jax,Ahri,Miss Fortune,Xerath
11,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,3,157,Yasuo,1682,1682,14459,10,9.2.261.2172,7056,0.5,3,1010,3918383617,2,1439,4,0,4,9,11559,20,14510,20937,1703,108,1940,JUNGLE,0,6,8,0,200,Sylas,Yasuo,Irelia,Jinx,Blitzcrank,Renekton,Vi,Ahri,Jinx,Morgana
12,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,4,6,Urgot,3690,968,31463,8,9.2.261.2172,8585,1.0,4,198,3917369692,2,1549,0,0,0,2,15593,36,17259,27055,757,136,1467,JUNGLE,1,7,9,0,100,Nasus,Xin Zhao,Lux,Vayne,Nami,Tryndamere,Amumu,Zoe,Kalista,Thresh
13,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,5,13,Ryze,4218,4038,8261,7,9.2.261.2172,10783,1.5714285714285714,5,10602,3917357239,2,1740,0,0,0,2,1239,21,11842,19553,3156,154,0,JUNGLE,0,8,13,1,100,Irelia,Lee Sin,Cassiopeia,Sivir,Zyra,Tryndamere,Diana,Lucian,Tristana,Thresh
14,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,9,24,Jax,33450,3491,17765,7,9.2.261.2172,13300,2.2857142857142856,9,3489,3917292791,2,1840,116,13,61,5,13963,26,19034,28398,11513,46,1582,JUNGLE,1,10,23,1,100,Yasuo,Jax,Kassadin,Tristana,Zyra,Shen,Xin Zhao,Malzahar,Draven,Leona
15,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,7,29,Twitch,11779,1519,12775,8,9.2.261.2172,12293,2.125,7,406,3917137194,2,1975,112,0,83,6,15625,21,19595,35272,12561,51,3563,JUNGLE,2,10,24,1,200,Renekton,Twitch,Cassiopeia,Varus,Lux,Mordekaiser,Lee Sin,Sylas,Miss Fortune,Brand
16,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,14,29,Twitch,3946,1884,17164,15,9.2.261.2172,17348,2.4,14,660,3914164489,2,2054,70,4,57,8,25018,30,33288,41513,10216,85,7609,JUNGLE,0,9,14,0,200,Sion,Twitch,Yasuo,Ashe,Nautilus,Nasus,Master Yi,Fizz,Kai'Sa,Thresh
17,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,3,62,Wukong,7456,0,8439,6,9.2.261.2172,7444,1.0,3,163,3913654395,2,1418,96,4,75,4,9143,16,9835,19964,7075,14,528,JUNGLE,1,7,15,0,100,Shen,Wukong,Heimerdinger,Tristana,Morgana,Vladimir,Karthus,Zoe,Lucian,Soraka
18,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,1,24,Jax,14499,132,11955,8,9.12.277.6038,7664,0.5,1,961,4067799301,2,1635,97,4,76,1,2420,10,3623,22761,5978,17,241,JUNGLE,1,7,16,0,100,Kennen,Jax,Zed,Jinx,Yuumi,Yorick,Zac,Orianna,Tristana,Nami
19,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,4,141,Kayn,8859,0,15313,16,9.12.277.6038,10109,0.625,4,1576,4067019182,2,2056,95,0,78,4,10224,6,12765,37175,7826,45,964,JUNGLE,0,3,7,0,100,Nasus,Kayn,Vel'Koz,Jhin,Pyke,Urgot,Zac,Ahri,Tristana,Morgana
20,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,7,77,Udyr,12784,300,30901,8,9.12.277.6038,11466,1.875,7,1149,4066999559,2,1841,117,0,99,7,16969,35,19769,41118,16007,38,1650,JUNGLE,2,5,13,0,200,Sylas,Udyr,Annie,Kai'Sa,Morgana,Mordekaiser,Kayn,Cassiopeia,Lucian,Leona
21,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,9,24,Jax,69009,7993,24780,8,9.11.275.6613,16782,2.0,9,4665,4062273098,3,2048,129,20,57,8,11335,23,18275,36784,14496,98,2274,JUNGLE,2,7,21,1,200,Pyke,Jax,Ekko,Vayne,Teemo,Vladimir,Lee Sin,Ahri,Jinx,Lux
22,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,4,19,Warwick,8718,0,29691,8,9.11.275.6613,10737,1.25,4,6658,4053107050,2,1876,120,5,82,6,5164,20,12330,34957,15568,39,508,JUNGLE,0,6,15,0,200,Irelia,Warwick,Galio,Sivir,Thresh,Jinx,Jax,Yasuo,Caitlyn,Janna
23,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,4,141,Kayn,16545,1261,22087,8,9.11.275.6613,8778,0.75,4,0,4052612341,2,1865,93,0,80,6,13746,20,14450,35489,12915,42,704,JUNGLE,1,8,30,0,200,Tahm Kench,Kayn,Vel'Koz,Ezreal,Nautilus,Nasus,Xin Zhao,Zilean,Tristana,Nami
24,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,8,60,Elise,21853,953,12576,8,9.11.275.6613,9811,2.125,8,17090,4052516370,2,1735,83,0,74,2,1752,28,19585,26516,8246,15,742,JUNGLE,1,6,13,0,100,Garen,Elise,Lux,Kai'Sa,Morgana,Gnar,Kayn,Zed,Jhin,Yuumi
25,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,6,141,Kayn,13497,1620,19867,8,9.10.274.8345,11574,1.875,6,0,4043594963,2,1895,131,4,107,8,12425,14,13470,36067,14647,26,1044,JUNGLE,1,9,17,1,200,Nocturne,Kayn,Twisted Fate,Jhin,Galio,Rumble,Shaco,Varus,Ashe,Thresh
26,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,4,421,Rek'Sai,15759,0,17183,9,9.10.274.8345,9850,0.6666666666666666,4,0,4043479222,2,1984,102,0,85,4,5092,17,6294,30705,11016,25,1202,JUNGLE,2,2,16,0,100,Renekton,Rek'Sai,Ryze,Sivir,Lux,Volibear,Rammus,Ahri,Xayah,Rakan
27,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,5,60,Elise,11508,1087,10860,12,9.10.274.8345,10429,1.6666666666666667,5,13793,4039773558,2,1957,87,0,81,2,1460,25,15878,30498,5506,23,624,JUNGLE,0,7,11,1,100,Nasus,Elise,Wukong,Kai'Sa,Annie,Teemo,Kayn,Sylas,Jinx,Morgana
28,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,17,121,Kha'Zix,26770,1000,15058,3,9.10.274.8345,14950,7.333333333333332,17,1926,4039786312,0,1639,144,11,105,3,24070,5,27216,31383,17136,23,1219,JUNGLE,3,9,19,1,100,Irelia,Kha'Zix,Sylas,Sivir,Zilean,Fizz,Kayn,Lux,Varus,Nautilus
29,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,3,24,Jax,35795,3426,11160,4,9.10.273.9316,8590,1.5,3,1587,4029414769,0,1298,123,26,57,5,4623,10,7403,19321,8264,12,1192,JUNGLE,0,7,14,1,100,Kalista,Jax,Lux,Nasus,Malphite,Tryndamere,Kha'Zix,Azir,Ashe,Braum
30,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,20,121,Kha'Zix,33609,9145,16602,3,9.9.272.4950,18374,8.0,20,3179,4027859605,0,1807,130,25,87,1,33761,9,38759,28323,15915,81,1817,JUNGLE,8,5,28,1,100,Garen,Kha'Zix,Aatrox,Caitlyn,Leona,Kayle,Lee Sin,Ahri,Tristana,Nautilus
31,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,8,24,Jax,15826,0,24671,6,9.4.264.1140,13336,2.5,8,4004,3941968969,0,1841,139,3,113,2,15359,20,21156,31804,8962,45,1792,JUNGLE,3,11,27,0,100,Kayle,Jax,Katarina,Ashe,Lux,Darius,Rek'Sai,Kennen,Miss Fortune,Thresh
32,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,7,121,Kha'Zix,19236,4555,9983,2,9.4.264.1140,10662,6.0,7,1314,3941879638,0,1491,117,13,80,6,13490,7,15430,20316,12014,37,626,JUNGLE,7,2,20,1,200,Jax,Kha'Zix,Twisted Fate,Sivir,Xerath,Sylas,Rengar,Ekko,Tristana,Zyra
33,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,4,33,Rammus,10999,3676,30846,3,9.3.261.9578,9576,6.666666666666668,4,8967,3923076129,0,1612,87,4,55,9,2256,47,12595,23089,5546,25,1372,JUNGLE,1,0,12,1,200,Camille,Rammus,Vel'Koz,Jinx,Soraka,Akali,Evelynn,Ekko,Tristana,Thresh
34,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,13,121,Kha'Zix,13651,4205,17425,7,9.2.261.2172,14229,2.7142857142857144,13,1674,3917296344,0,1975,144,20,100,9,24224,8,27517,34764,15422,26,1618,JUNGLE,9,5,40,1,200,Akali,Kha'Zix,Lucian,Caitlyn,Fiddlesticks,Tryndamere,Xin Zhao,Katarina,Kai'Sa,Sona
35,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,16,121,Kha'Zix,48445,2452,18454,8,9.2.261.2172,16045,2.625,16,1659,3917270805,0,2233,156,29,79,7,22329,6,25762,34939,16082,40,1772,JUNGLE,8,3,41,1,200,Sion,Kha'Zix,Talon,Miss Fortune,Swain,Urgot,Amumu,Xerath,Lucian,Nautilus
36,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,16,121,Kha'Zix,23154,3198,9907,2,9.2.261.2172,12535,9.0,16,1145,3917020616,0,1556,104,20,53,8,14716,6,17400,21545,10938,32,1538,JUNGLE,4,2,18,1,200,Vladimir,Kha'Zix,Diana,Twitch,Nautilus,Jayce,Karthus,LeBlanc,Ezreal,Leona
37,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,5,121,Kha'Zix,7794,0,13913,3,9.1.257.7563,10377,4.0,5,1158,3901468099,0,1579,123,0,97,3,11473,4,13267,25880,13002,18,636,JUNGLE,4,1,14,0,100,Vladimir,Jax,Orianna,Lucian,Braum,Fiora,Camille,Syndra,Kai'Sa,Alistar
38,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,17,121,Kha'Zix,28333,2593,17937,2,9.1.257.7563,14753,10.0,17,1426,3901467001,0,1663,166,38,86,3,21166,7,24033,31275,15870,28,1440,JUNGLE,3,3,28,1,100,Irelia,Kha'Zix,Neeko,Ezreal,Vel'Koz,Teemo,Garen,Brand,Kai'Sa,Sona
39,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,23,121,Kha'Zix,55937,1111,41785,11,9.1.257.7563,23014,2.5454545454545454,23,3699,3900748861,0,2779,226,36,122,2,48161,22,55306,58975,27965,62,3444,JUNGLE,7,3,32,0,100,Singed,Kha'Zix,Yasuo,Ezreal,Thresh,Garen,Nasus,Veigar,Ashe,Zilean
40,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,3,121,Kha'Zix,4074,0,9960,5,9.1.257.7563,7585,1.0,3,500,3900783344,0,1377,98,12,68,7,5775,3,6959,20279,9145,28,683,JUNGLE,2,2,9,0,200,Tryndamere,Kha'Zix,Zoe,Jhin,Nami,Karma,Kayn,Irelia,Vayne,Bard
41,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,9,29,Twitch,3145,0,10682,6,9.1.257.7563,12466,2.6666666666666665,9,76,3899342713,0,1645,101,4,83,6,11530,12,15233,26482,6534,63,3626,JUNGLE,1,3,11,0,200,Fiora,Twitch,Lux,Ezreal,Soraka,Viktor,Master Yi,Zoe,Lucian,Leona
42,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,14,29,Twitch,30560,4023,9369,3,9.1.257.7563,14391,6.666666666666668,14,0,3896687635,0,1623,139,25,79,5,17808,8,20684,20495,9104,27,2876,JUNGLE,1,0,7,1,100,Jax,Twitch,Cho'Gath,Ashe,Thresh,Miss Fortune,Vi,Syndra,Vayne,Lulu
43,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,13,29,Twitch,8964,1281,14414,8,9.1.257.7563,16982,2.625,13,0,3896620015,0,2227,116,0,96,5,20124,11,24447,29994,7802,96,4322,JUNGLE,2,5,22,1,100,Jax,Twitch,Lux,Miss Fortune,Thresh,Gangplank,Kha'Zix,Ekko,Ziggs,Xerath
44,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,19,29,Twitch,29833,5179,13464,4,9.1.257.7563,19255,6.75,19,1667,3896631680,0,1945,173,12,112,3,26792,18,34418,26586,9379,95,5958,JUNGLE,6,3,24,1,100,Yorick,Twitch,Zed,Varus,Braum,Sion,Master Yi,Akali,Caitlyn,Karma
45,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,12,29,Twitch,32840,1835,14541,6,9.1.257.7563,17799,3.5,12,774,3896343845,0,2447,192,21,124,1,21621,18,27329,37450,14114,37,4934,JUNGLE,6,5,26,1,100,Heimerdinger,Twitch,Talon,Caitlyn,Zyra,Darius,Shaco,Vel'Koz,Tristana,Sona
46,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,10,29,Twitch,19643,2731,9510,4,9.1.257.7563,14204,4.5,10,858,3896268971,0,1786,139,15,88,9,15588,10,19786,22867,9050,33,3339,JUNGLE,1,9,18,1,200,Malphite,Twitch,Yasuo,Mordekaiser,Blitzcrank,Quinn,Fiddlesticks,Xerath,Ezreal,Morgana
47,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,6,64,Lee Sin,2895,0,13812,3,7.24.211.4973,8927,3.333333333333333,6,1966,3456735040,2,1660,66,0,55,8,9314,17,11318,25528,7439,45,38,JUNGLE,5,36,43,0,200,Kennen,Lee Sin,Rumble,Tristana,Blitzcrank,Irelia,Nunu & Willump,Zoe,Ezreal,Miss Fortune
48,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,7,64,Lee Sin,21298,1561,30958,4,7.24.211.4973,12924,7.0,7,2045,3448421555,2,2052,63,0,46,5,13607,22,16005,31656,11039,41,352,JUNGLE,0,38,63,1,100,Kled,Lee Sin,Orianna,Miss Fortune,Blitzcrank,Teemo,Nocturne,Diana,Draven,Karma
49,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,2,18,Tristana,6684,4125,5799,6,7.23.209.7302,8799,0.8333333333333334,2,1515,3443159873,2,1739,20,0,9,5,6020,3,7854,14733,2661,111,318,JUNGLE,0,8,11,0,100,Nunu & Willump,Tristana,Malzahar,Vayne,Poppy,Syndra,Galio,Yasuo,Vayne,Braum
50,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,5,33,Rammus,9338,1885,42894,12,9.13.280.4632,12487,2.9166666666666665,5,10017,4107734344,1,2234,95,0,73,9,4972,61,17189,37876,7048,18,2199,JUNGLE,4,10,24,1,200,Teemo,Rammus,Fizz,Xayah,Rakan,Blitzcrank,Jarvan IV,Corki,Vayne,Sona
51,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,7,5,Xin Zhao,18263,1814,23264,8,9.13.280.4632,13854,2.125,7,1442,4107652521,1,2141,126,12,81,4,15611,20,17835,42231,16056,46,781,JUNGLE,1,12,25,0,100,Teemo,Xin Zhao,Fizz,Xayah,Rakan,Yasuo,Vi,Orianna,Nautilus,Yuumi
52,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,0,106,Volibear,3230,0,20538,4,9.13.280.4632,6729,0.5,0,4681,4106864264,1,1689,3,0,1,3,2885,26,7566,20046,826,129,0,JUNGLE,3,10,28,0,100,Sion,Gragas,Lux,Kai'Sa,Braum,Garen,Master Yi,Ezreal,Miss Fortune,Soraka
53,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,1,5,Xin Zhao,27275,4881,8252,3,9.13.280.4632,6443,1.3333333333333333,1,353,4105223468,1,1259,56,4,35,3,3332,6,3721,19398,9466,17,36,JUNGLE,1,4,9,1,100,Garen,Xin Zhao,Veigar,Caitlyn,Nami,Kennen,Kayn,Ezreal,Tristana,Janna
54,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,2,35,Shaco,3611,0,7339,6,9.13.280.4632,5749,0.6666666666666666,2,1242,4105159998,1,1356,56,0,52,7,1613,6,3135,18074,4579,15,280,JUNGLE,0,6,9,0,200,Garen,Kayle,Ahri,Ashe,Leona,Renekton,Lee Sin,Ezreal,Tristana,Janna
55,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,0,141,Kayn,3619,902,7398,3,9.13.280.4632,5461,0.3333333333333333,0,0,4101129919,1,1244,88,0,68,4,1067,1,1115,16552,7219,10,48,JUNGLE,6,6,21,0,100,Gnar,Kayn,Aatrox,Kog'Maw,Annie,Urgot,Karthus,Morgana,Varus,Karma
56,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,5,20,Nunu & Willump,4750,339,28092,8,9.13.280.4632,8955,1.375,5,4937,4096883760,0,1619,82,0,66,5,669,17,5916,34164,14632,24,310,JUNGLE,0,8,16,0,100,Cho'Gath,Nunu & Willump,Caitlyn,Kai'Sa,Blitzcrank,Tryndamere,Rammus,Ziggs,Caitlyn,Lux
57,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,6,48,Trundle,24077,8271,29369,3,9.13.280.4632,14309,7.333333333333332,6,2866,4095050063,2,1874,92,5,62,2,14321,17,18677,32938,17911,88,1490,JUNGLE,2,8,18,1,100,Jax,Trundle,Ekko,Ezreal,Fiddlesticks,Tryndamere,Master Yi,Zed,Jhin,Soraka
58,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,2,141,Kayn,9018,1035,9160,4,9.13.280.4632,7063,1.75,2,378,4093467064,0,1410,80,0,57,6,4363,6,5177,18104,7994,10,435,JUNGLE,1,6,15,1,200,Neeko,Kayn,Yasuo,Jinx,Sona,Malphite,Udyr,Diana,Lucian,Pyke
59,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,6,59,Jarvan IV,21142,2449,21553,3,9.12.277.6038,10168,4.333333333333333,6,1596,4074698286,0,1698,113,14,66,4,6818,10,9009,22072,9707,16,594,JUNGLE,0,9,20,1,100,Illaoi,Jarvan IV,Pyke,Jhin,Ornn,Nasus,Elise,Ekko,Jinx,Nami
60,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,2,203,Kindred,4822,1263,9286,6,9.12.277.6038,7426,0.8333333333333334,2,1116,4074219020,0,1528,72,0,58,8,5692,6,7692,20536,7277,32,883,JUNGLE,0,8,13,0,200,Teemo,Urgot,Brand,Xayah,Rakan,Darius,Amumu,Katarina,Jinx,Nautilus
61,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,2,35,Shaco,6156,0,7301,3,9.12.277.6038,5767,2.0,2,3130,4070956799,1,1475,48,0,36,5,2154,30,6016,17928,5638,17,732,JUNGLE,4,8,17,0,100,Illaoi,Shaco,Mordekaiser,Sivir,Yuumi,Akali,Jax,Ziggs,Teemo,Brand
62,NyDMOawnonQYRJDJ7smxUNQ0o8MEFgjKT5jvgWcnz0H8ISI-DxXn7qaX,3,19,Warwick,5663,197,8468,0,9.10.273.9316,7833,3.0,3,1350,4029624240,2,1248,124,14,78,5,659,2,2009,15545,11071,3,0,JUNGLE,1,5,17,1,100,Jax,Warwick,Xerath,Kai'Sa,Alistar,Ornn,Yuumi,Ahri,Jhin,Soraka
63,NyDMOawnonQYRJDJ7smxUNQ0o8MEFgjKT5jvgWcnz0H8ISI-DxXn7qaX,3,19,Warwick,29287,495,27645,1,9.7.269.2391,12541,11.0,3,4512,3994145483,2,1973,188,36,115,1,1699,18,6959,39775,25590,33,747,JUNGLE,4,12,30,1,100,Teemo,Warwick,Karthus,Ezreal,Nami,Kayle,Wukong,Yasuo,Vayne,Swain
64,NyDMOawnonQYRJDJ7smxUNQ0o8MEFgjKT5jvgWcnz0H8ISI-DxXn7qaX,7,19,Warwick,5646,0,21418,6,9.7.269.2391,9117,1.8333333333333333,7,5179,3993907579,2,1532,104,0,84,1,4326,17,9977,31405,14570,15,471,JUNGLE,0,8,14,0,100,Jax,Warwick,Yasuo,Ezreal,Sona,Rumble,Graves,Talon,Jinx,Morgana
65,NyDMOawnonQYRJDJ7smxUNQ0o8MEFgjKT5jvgWcnz0H8ISI-DxXn7qaX,7,19,Warwick,25642,1637,38784,1,9.7.269.2391,16492,17.0,7,8015,3989051224,2,2225,237,32,135,1,4488,22,12768,40786,24965,22,264,JUNGLE,3,12,36,1,100,Graves,Warwick,Ahri,Urgot,Darius,Singed,Amumu,Neeko,Jinx,Thresh
66,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,3,157,Yasuo,0,0,11592,10,9.3.261.9578,7282,0.7,3,1465,3923126197,0,1404,0,0,0,2,3597,5,5062,18000,789,117,0,JUNGLE,2,6,12,0,100,Olaf,Pyke,Lux,Jinx,Thresh,Riven,Caitlyn,Cassiopeia,Jhin,Bard
67,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,10,157,Yasuo,21723,6629,25518,5,9.3.261.9578,13091,3.4,10,1619,3922324021,0,1774,22,10,12,4,16042,22,18204,25087,834,144,542,JUNGLE,1,7,12,1,100,Volibear,Twitch,Rumble,Jinx,Jarvan IV,Yorick,Xin Zhao,Galio,Jhin,Blitzcrank
