,account_id,assists,champion_id,champion_name,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,game_version,goldEarned,kda,kills,magicDamageDealtToChampions,match_id,match_rank_score,max_time,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,participantId,physicalDamageDealtToChampions,timeCCingOthers,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,trueDamageDealtToChampions,true_role,wardsKilled,wardsPlaced,visionScore,win,team_id,playerTop,playerJung,playerMid,playerADC,playerSupp,oppTop,oppJung,oppMid,oppADC,oppSupp
0,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,9,246,Qiyana,10079,10079,16334,4,9.13.280.4632,13663,3.25,9,744,4103590888,1,1808,12,4,4,5,15801,17,16764,21599,1517,178,218,TOP,4,10,21,1,100,Qiyana,Rengar,Swain,Twitch,Zac,Maokai,Evelynn,Kayle,Miss Fortune,Braum
1,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,6,10,Kayle,4924,4924,8649,7,9.12.277.6038,10384,2.2857142857142856,6,13009,4064542390,1,1452,4,4,0,1,5019,11,18180,18274,7110,121,152,TOP,1,9,15,1,100,Kayle,Master Yi,Neeko,Caitlyn,Morgana,Tahm Kench,Xin Zhao,Irelia,Sivir,Lux
2,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,5,82,Mordekaiser,2823,2823,17977,4,9.12.277.6038,10335,1.25,5,14729,4064172658,1,1713,1,0,1,8,3039,14,18182,19307,3754,169,413,TOP,1,10,19,0,200,Mordekaiser,Jax,Galio,Miss Fortune,Thresh,Tryndamere,Amumu,Katarina,Tristana,Leona
3,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,5,43,Karma,3252,2137,15921,0,9.12.277.6038,11729,22.0,5,14450,4063889058,1,1716,2,0,0,3,6055,37,20581,13106,5134,159,75,TOP,3,11,19,1,100,Karma,Shyvana,Zyra,Miss Fortune,Pyke,Tryndamere,Jax,Lux,Kai'Sa,Yuumi
4,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,1,41,Gangplank,257,257,17721,10,9.12.277.6038,7970,1.1,1,2986,4063649192,1,1718,0,0,0,9,8809,11,12338,26571,5569,132,542,TOP,1,11,18,0,200,Gangplank,Hecarim,Annie,Lucian,Nautilus,Mordekaiser,Lee Sin,LeBlanc,Sivir,Blitzcrank
5,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,9,266,Aatrox,2996,2307,29822,7,9.11.275.6613,12456,2.142857142857143,9,0,4062078841,1,1771,0,0,0,6,21577,24,22497,34127,12684,192,919,TOP,2,10,25,0,200,Aatrox,Kayn,Cassiopeia,Ezreal,Rakan,Jax,Sejuani,Yasuo,Lucian,Pyke
6,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,4,78,Poppy,6798,3651,23742,2,9.11.275.6613,10271,5.5,4,3580,4062020345,1,1632,4,0,4,5,11216,28,14797,16510,3770,147,1,TOP,2,8,26,1,100,Poppy,Master Yi,Ryze,Sivir,Morgana,Jax,Amumu,LeBlanc,Jinx,Leona
7,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,2,50,Swain,2608,2460,21664,6,9.11.275.6613,8395,2.3333333333333335,2,12003,4060983615,1,1726,1,1,0,9,2630,38,14820,26731,10363,108,186,TOP,2,8,15,1,200,Swain,Quinn,Lux,Caitlyn,Lee Sin,Kayle,Hecarim,Lucian,Ezreal,Brand
8,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,5,39,Irelia,999,999,12326,6,9.11.275.6613,8985,1.3333333333333333,5,2740,4060911598,1,1511,7,0,3,5,6445,8,9751,21739,4209,149,565,TOP,2,9,20,0,100,Irelia,Jax,Sylas,Jhin,Yuumi,Malphite,Sejuani,Vel'Koz,Kai'Sa,Lux
9,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,2,150,Gnar,8659,2214,17285,6,9.11.275.6613,12173,1.8333333333333333,2,4854,4060693240,1,2224,24,0,14,2,20570,52,25458,34111,7151,191,34,TOP,2,12,37,0,100,Gnar,Wukong,Syndra,Draven,Fizz,Garen,Master Yi,LeBlanc,Kai'Sa,Brand
10,U2JcP_IWKgwGXvm3EddNFdyC0uv-uNG1qqt_bRwVdV3feP1FQu4SDgqS,10,74,Heimerdinger,11219,8966,14830,9,9.13.280.4632,14652,2.0,10,43570,4110422862,0,2020,0,0,0,8,1330,37,45807,29245,7466,196,905,TOP,0,8,12,1,200,Heimerdinger,Vi,Brand,Kog'Maw,Lulu,Cho'Gath,Jarvan IV,Syndra,Ezreal,Xerath
11,U2JcP_IWKgwGXvm3EddNFdyC0uv-uNG1qqt_bRwVdV3feP1FQu4SDgqS,2,245,Ekko,8533,3212,31934,10,9.9.272.4950,11257,0.9,2,12506,4025971194,0,2374,12,5,0,8,2415,13,14980,43803,8148,173,59,TOP,3,3,16,0,200,Ekko,Kayn,Zed,Kai'Sa,Thresh,Teemo,Shaco,Vel'Koz,Jinx,Thresh
12,U2JcP_IWKgwGXvm3EddNFdyC0uv-uNG1qqt_bRwVdV3feP1FQu4SDgqS,2,36,Dr. Mundo,2513,0,28961,7,9.7.269.2391,7270,0.42857142857142855,2,12477,3998243093,0,1495,9,0,9,3,4734,15,17212,33638,6948,131,0,TOP,0,6,8,0,100,Dr. Mundo,Master Yi,Ryze,Kai'Sa,Thresh,Singed,Lee Sin,Yasuo,Ezreal,Morgana
13,U2JcP_IWKgwGXvm3EddNFdyC0uv-uNG1qqt_bRwVdV3feP1FQu4SDgqS,21,106,Volibear,24858,15139,64942,13,9.6.268.2663,24724,2.4615384615384617,21,11196,3976647737,0,1479,35,12,5,7,27822,68,43601,62897,11397,126,4582,TOP,1,14,26,1,200,Volibear,Brand,Jayce,Twisted Fate,Yorick,Sylas,Jax,Twitch,Shyvana,Blitzcrank
14,U2JcP_IWKgwGXvm3EddNFdyC0uv-uNG1qqt_bRwVdV3feP1FQu4SDgqS,9,113,Sejuani,15002,4703,76642,9,9.6.268.2663,18191,4.111111111111111,9,18765,3976596878,0,1292,15,3,8,7,13340,59,37384,49183,5669,91,5277,TOP,0,11,19,1,200,Sejuani,Brand,Jayce,Xerath,Leona,Sylas,Jax,Twitch,Shyvana,Blitzcrank
15,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,6,14,Sion,2349,1685,40887,5,9.3.261.9578,10112,1.6,6,6121,3933122858,2,1397,4,0,4,6,8714,42,15252,24851,2197,163,416,TOP,0,8,13,0,200,Sion,Camille,Ziggs,Tristana,Zyra,Shen,Rengar,Neeko,Caitlyn,Yasuo
16,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,10,8,Vladimir,979,979,22901,13,9.3.261.9578,12849,1.3846153846153846,10,19028,3932110353,2,1806,4,0,4,6,1660,5,21614,36745,21526,150,925,TOP,1,7,10,0,200,Vladimir,Lee Sin,Lissandra,Twitch,Braum,Riven,Riven,Akali,Kai'Sa,Thresh
17,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,5,24,Jax,3447,3447,26755,7,9.3.261.9578,12394,2.142857142857143,5,3646,3931935601,2,2141,4,0,0,9,12569,29,18262,29091,5169,201,2046,TOP,1,11,19,0,200,Jax,Sylas,Syndra,Kai'Sa,Blitzcrank,Yasuo,Lee Sin,Ekko,Lucian,Thresh
18,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,7,14,Sion,5912,3250,118649,6,9.3.261.9578,14092,3.5,7,13580,3931803731,2,2122,4,0,4,6,18310,79,32143,53886,1869,199,252,TOP,0,9,12,1,200,Sion,Sylas,Yasuo,Heimerdinger,Alistar,Nasus,Rammus,Katarina,Ashe,Zilean
19,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,10,75,Nasus,12780,5410,40029,13,9.3.261.9578,16136,1.6153846153846154,10,7785,3931734356,2,2173,7,1,4,1,15056,23,25819,43978,2431,195,2977,TOP,2,10,19,1,100,Nasus,Sylas,Lux,Twitch,Braum,Fiora,Karthus,LeBlanc,Sivir,Thresh
20,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,15,236,Lucian,11247,11247,9943,17,9.3.261.9578,19696,1.8235294117647058,15,2858,3931593521,2,1222,4,0,4,1,21506,6,24365,38855,4732,117,0,TOP,0,6,10,0,100,Lucian,Orianna,Olaf,Twitch,Braum,Ezreal,Ashe,LeBlanc,Sivir,Thresh
21,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,1,164,Camille,0,0,16107,15,9.3.261.9578,6627,0.26666666666666666,1,360,3931440453,2,1585,0,0,0,8,6465,17,7954,28424,1885,76,1128,TOP,0,7,9,0,200,Camille,Twisted Fate,Brand,Jinx,Thresh,Ezreal,Urgot,Veigar,Miss Fortune,Leona
22,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,7,164,Camille,6299,1874,18551,10,9.3.261.9578,9294,1.1,7,651,3931457196,2,1628,2,0,1,8,13840,20,16493,23636,1706,115,2000,TOP,1,8,12,0,200,Camille,Rammus,Anivia,Kalista,Thresh,Tryndamere,Kayn,Sylas,Vayne,Tahm Kench
23,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,6,24,Jax,2317,2317,15870,7,9.3.261.9578,9399,1.0,6,3744,3931455314,2,1421,0,0,0,6,10701,19,16839,21010,2214,127,2393,TOP,1,7,8,0,200,Jax,Graves,Anivia,Kalista,Thresh,Tryndamere,Lee Sin,Nasus,Vayne,Lulu
24,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,7,157,Yasuo,14705,6875,19190,4,9.3.261.9578,12125,3.5,7,1876,3931413396,2,1550,4,0,4,1,14710,27,20089,19896,3593,174,3502,TOP,1,8,21,1,100,Yasuo,Shyvana,Ryze,Lucian,Pyke,Renekton,Wukong,Heimerdinger,Draven,Tahm Kench
25,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,8,24,Jax,6890,2652,27667,9,9.3.261.9578,13751,2.0,8,5862,3931431047,2,2280,20,8,8,3,15167,28,25756,39591,7227,152,4726,TOP,1,13,20,1,100,Jax,Kindred,Ahri,Vayne,Thresh,Garen,Jarvan IV,Yasuo,Ezreal,Vel'Koz
26,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,13,39,Irelia,6096,3878,28276,8,9.3.261.9578,14738,3.5,13,9279,3931370231,2,1790,4,0,4,8,18824,29,34239,37820,11253,169,6135,TOP,1,7,11,1,200,Irelia,Amumu,Ahri,Vayne,Heimerdinger,Garen,Zac,Kennen,Jhin,Brand
27,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,3,14,Sion,1186,1071,40947,12,9.2.261.2172,9179,0.75,3,3271,3918771440,2,1882,5,0,1,3,11319,37,15483,36813,2232,160,892,TOP,0,8,13,0,100,Sion,Jax,Malzahar,Miss Fortune,Nami,Riven,Vi,Ziggs,Varus,Brand
28,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,8,6,Urgot,6690,3560,39493,7,9.2.261.2172,10931,2.0,8,403,3918738293,2,1702,0,0,0,8,17879,32,19327,27220,1993,134,1044,TOP,1,9,28,1,200,Urgot,Vi,Annie,Draven,Zilean,Wukong,Shaco,Yasuo,Miss Fortune,Soraka
29,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,7,6,Urgot,2255,603,39010,12,9.2.261.2172,11473,1.0,7,808,3918765696,2,2009,2,0,2,8,16444,45,18627,33299,2233,138,1374,TOP,1,10,15,0,200,Urgot,Kindred,Lux,Vladimir,Alistar,Sion,Vi,Sylas,Lucian,Braum
30,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,15,6,Urgot,5043,2768,49257,6,9.2.261.2172,15821,3.6666666666666665,15,918,3918710686,2,1923,0,0,0,9,34343,57,38030,38285,3171,176,2768,TOP,1,8,12,0,200,Urgot,Amumu,Yasuo,Vladimir,Alistar,Swain,Neeko,Irelia,Miss Fortune,Pyke
31,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,6,75,Nasus,10160,5381,66426,11,9.2.261.2172,13624,1.1818181818181819,6,9530,3918285081,2,2254,4,0,4,9,19173,30,29109,61616,3328,151,405,TOP,1,11,21,1,200,Nasus,Rammus,Vel'Koz,Miss Fortune,Lux,Renekton,Lee Sin,Syndra,Ezreal,Karma
32,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,3,14,Sion,5237,2637,48555,2,9.2.261.2172,10201,7.0,3,4710,3917378814,2,1478,2,2,0,3,9312,39,14022,26113,5053,159,0,TOP,1,7,11,1,100,Sion,Warwick,Ahri,Sivir,Pyke,Kennen,Nunu & Willump,Veigar,Ashe,Lux
33,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,9,39,Irelia,6002,2580,27961,9,9.2.261.2172,13635,1.8888888888888888,9,5880,3917387502,2,1989,0,0,0,2,10431,18,22056,33467,6477,188,5744,TOP,2,10,16,1,100,Irelia,Twitch,Malzahar,Ezreal,Zyra,Riven,Vi,Morgana,Kai'Sa,Nami
34,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,5,157,Yasuo,2920,2920,10312,5,9.2.261.2172,9268,1.4,5,763,3917347392,2,1208,0,0,0,2,8279,19,10351,15089,3128,160,1308,TOP,0,5,8,1,100,Yasuo,Amumu,Ziggs,Ezreal,Soraka,Malphite,Udyr,Orianna,Tristana,Thresh
35,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,5,27,Singed,3229,2815,11656,3,9.2.261.2172,9553,3.3333333333333335,5,18510,3917384598,2,1371,0,0,0,5,666,44,19176,17162,191,168,0,TOP,0,6,10,1,100,Singed,Jax,Ahri,Miss Fortune,Sylas,Kayn,Nunu & Willump,LeBlanc,Jhin,Leona
36,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,1,8,Vladimir,966,966,9848,7,9.2.261.2172,7835,0.5714285714285714,1,11201,3917372813,2,1660,0,0,0,5,782,5,11983,24918,11941,169,0,TOP,0,8,13,0,100,Vladimir,Nocturne,Yasuo,Miss Fortune,Pyke,Fizz,Jax,Aatrox,Vayne,Taric
37,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,5,41,Gangplank,5242,3552,13128,7,9.2.261.2172,12232,3.0,5,1858,3917342128,2,1691,0,0,0,9,8229,8,11344,26632,7188,114,1257,TOP,1,9,15,1,200,Gangplank,Master Yi,Annie,Ashe,Zilean,Nautilus,Wukong,Malzahar,Miss Fortune,Leona
38,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,7,14,Sion,3627,3109,84794,6,9.2.261.2172,12532,4.333333333333333,7,9279,3917287175,2,2049,4,4,0,3,17236,81,26515,44184,4572,157,0,TOP,1,9,14,1,100,Sion,Jarvan IV,Kassadin,Tristana,Zyra,Teemo,Volibear,LeBlanc,Jinx,Soraka
39,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,5,14,Sion,2846,2432,69172,7,9.2.261.2172,10791,2.2857142857142856,5,9829,3917047911,2,1962,6,4,2,7,15280,76,25526,41244,3013,142,416,TOP,1,9,15,1,200,Sion,Warwick,Lux,Draven,Soraka,Mordekaiser,Nasus,Sylas,Kai'Sa,Janna
40,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,5,157,Yasuo,7992,1063,33492,13,9.2.261.2172,13854,1.2307692307692308,5,2375,3916906922,2,2230,18,9,0,6,21251,35,29511,33565,3935,211,5884,TOP,0,11,18,1,200,Yasuo,Udyr,Rumble,Kai'Sa,Nami,Mordekaiser,Warwick,Sylas,Kai'Sa,Janna
41,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,11,6,Urgot,8039,5277,58153,6,9.2.261.2172,14437,2.5,11,384,3916771521,2,2048,3,0,2,3,27755,45,30463,34509,2328,237,2323,TOP,1,8,18,0,100,Urgot,Diana,Brand,Kai'Sa,Thresh,Gnar,Karthus,Cassiopeia,Miss Fortune,Zyra
42,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,6,14,Sion,4597,3667,79040,4,9.2.261.2172,12721,4.75,6,12056,3914246471,2,2093,0,0,0,5,17898,66,29955,44116,2820,229,0,TOP,0,10,16,0,100,Sion,Kayn,Aatrox,Ashe,Nautilus,Tryndamere,Warwick,Xerath,Vayne,Zilean
43,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,7,157,Yasuo,7523,6923,22283,10,9.2.261.2172,13014,1.5,7,1691,3912847532,2,1928,23,10,12,4,16245,32,23783,28077,3536,165,5846,TOP,0,9,14,1,100,Yasuo,Kayn,Azir,Sivir,Zilean,Rengar,Jax,Ahri,Jhin,Thresh
44,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,1,157,Yasuo,0,0,11547,9,9.2.261.2172,6726,0.3333333333333333,1,925,3912781077,2,1399,0,0,0,3,8926,26,12736,17949,1645,130,2885,TOP,0,5,7,0,100,Yasuo,Hecarim,Fizz,Kai'Sa,Braum,Malphite,Kindred,Zed,Tristana,Thresh
45,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,10,6,Urgot,8789,2011,51922,6,9.2.261.2172,12915,3.0,10,884,3912651660,2,2110,10,4,2,4,22890,44,25536,35895,2424,164,1760,TOP,1,10,36,1,100,Urgot,Kha'Zix,LeBlanc,Tristana,Janna,Jax,Graves,Vel'Koz,Miss Fortune,Lulu
46,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,5,75,Nasus,32834,9548,32895,4,9.2.261.2172,11439,2.25,5,6027,3912559973,2,1615,19,9,0,1,12010,16,18038,32227,423,174,0,TOP,1,9,12,1,100,Nasus,Warwick,Zoe,Vayne,Janna,Urgot,Evelynn,Malzahar,Jinx,Rakan
47,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,11,75,Nasus,8307,8307,36126,3,9.2.261.2172,12777,6.666666666666667,11,7415,3912498620,2,1561,4,4,0,9,25470,22,32991,32590,200,162,105,TOP,0,6,8,1,200,Nasus,Pantheon,Akali,Kai'Sa,Lulu,Renekton,Diana,Talon,Draven,Thresh
48,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,11,75,Nasus,15610,5638,56060,2,9.2.261.2172,14157,7.5,11,5401,3912411747,2,1713,14,2,12,3,24203,19,30001,41457,2350,217,397,TOP,1,7,12,1,100,Nasus,Zac,Heimerdinger,Tristana,Soraka,Jayce,Master Yi,Ekko,Miss Fortune,Zilean
49,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,3,75,Nasus,1450,1450,21387,6,9.2.261.2172,9134,1.8333333333333333,3,3792,3912290041,2,1486,16,0,16,3,7775,13,11837,23091,172,144,270,TOP,0,5,6,1,100,Nasus,Kayn,Sylas,Jhin,Lux,Jax,Warwick,Yasuo,Lucian,Thresh
50,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,11,75,Nasus,13085,9098,24192,6,9.2.261.2172,13132,2.1666666666666665,11,5223,3912239023,2,1453,16,7,8,1,16687,16,22754,24743,55,139,843,TOP,1,7,11,1,100,Nasus,Twitch,Lux,Kalista,Morgana,Garen,Lee Sin,Vladimir,Kai'Sa,Sona
51,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,12,75,Nasus,18279,11508,48507,4,9.2.261.2172,14517,4.25,12,7114,3912186853,2,1679,19,8,3,6,23317,22,30462,32999,0,191,30,TOP,1,11,19,1,200,Nasus,Nocturne,Urgot,Ziggs,Morgana,Yasuo,Jax,Fizz,Caitlyn,Bard
52,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,5,75,Nasus,4395,4395,15479,4,9.2.261.2172,9643,1.5,5,4729,3912146483,2,1267,0,0,0,3,11176,16,16248,21982,258,172,342,TOP,0,8,9,1,100,Nasus,Jax,Xerath,Ashe,Nautilus,Sion,Nidalee,Sylas,Varus,Blitzcrank
53,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,6,14,Sion,4211,1127,79982,7,9.2.261.2172,12019,2.0,6,12418,3912044473,2,2039,0,0,0,7,14246,65,26665,53317,3866,185,0,TOP,1,7,10,0,200,Sion,Kha'Zix,Yasuo,Miss Fortune,Xerath,Nunu & Willump,Lee Sin,Vel'Koz,Kai'Sa,Zilean
54,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,8,14,Sion,6917,781,71450,5,9.2.261.2172,12983,5.6,8,7112,3912000622,2,2197,4,0,4,4,18173,70,25285,49016,8254,134,0,TOP,1,12,26,1,100,Sion,Nocturne,Yasuo,Miss Fortune,Xerath,Malzahar,Kayn,Lux,Miss Fortune,Leona
55,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,4,8,Vladimir,0,0,20720,12,9.2.261.2172,10373,0.5833333333333334,4,19563,3911908368,2,2265,0,0,0,4,1489,8,21153,51897,30424,169,100,TOP,0,10,16,0,100,Vladimir,Karthus,Lissandra,Ezreal,Lulu,Sion,Shyvana,Yasuo,Vel'Koz,Thresh
56,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,6,39,Irelia,3383,3383,28216,11,9.2.261.2172,13701,0.9090909090909091,6,7567,3911876635,2,2176,8,0,8,9,7443,23,16919,37620,6774,215,1909,TOP,1,9,20,0,200,Irelia,Skarner,Ziggs,Heimerdinger,Leona,Illaoi,Kayn,Veigar,Xayah,Rakan
57,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,3,14,Sion,2781,1541,56754,10,9.2.261.2172,10191,1.5,3,8881,3911606886,2,1779,5,0,4,9,9093,41,18013,32186,1197,146,38,TOP,0,8,12,0,200,Sion,Lee Sin,Talon,Caitlyn,Nautilus,Jax,Evelynn,Renekton,Ashe,Karma
58,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,18,6,Urgot,8739,3499,41809,5,9.13.280.4632,16671,3.8,18,38,4103156669,2,1956,36,17,12,1,29288,49,35279,35893,14964,190,5952,TOP,1,7,18,1,100,Urgot,Jax,Qiyana,Kai'Sa,Lux,Malzahar,Kayn,Garen,Karma,Janna
59,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,2,92,Riven,2452,2452,19482,9,9.12.277.6038,9816,1.2222222222222223,2,0,4078727581,2,1972,2,0,2,7,8980,15,9107,26831,3445,140,126,TOP,0,3,9,1,200,Riven,Hecarim,Ekko,Gangplank,Fiddlesticks,Ryze,Graves,Neeko,Ezreal,Yuumi
60,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,8,82,Mordekaiser,12584,3374,35174,10,9.12.277.6038,13350,2.2,8,25691,4077370218,2,2180,4,0,1,9,3030,18,30949,42639,10938,151,2226,TOP,1,7,11,1,200,Mordekaiser,Hecarim,Anivia,Vayne,Sona,Aatrox,Kindred,Ryze,Jhin,Nautilus
61,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,4,24,Jax,13244,3080,23149,6,9.11.275.6613,10470,1.3333333333333333,4,3862,4061721282,2,1971,16,0,5,6,9900,16,14684,28678,2628,153,921,TOP,1,10,31,0,200,Jax,Shaco,Pyke,Xayah,Zilean,Tryndamere,Master Yi,Malzahar,Jinx,Alistar
62,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,3,41,Gangplank,5583,3245,8026,4,9.11.275.6613,10014,2.25,3,1641,4054060776,2,1578,0,0,0,1,5236,4,7834,16244,4483,152,955,TOP,0,7,9,1,100,Gangplank,Cho'Gath,Taliyah,Draven,Pyke,Olaf,Kayn,Ahri,Caitlyn,Yuumi
63,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,2,86,Garen,230,0,16232,3,9.11.275.6613,6773,0.6666666666666666,2,214,4052684619,0,1215,0,0,0,3,2604,7,3739,16355,123,130,920,TOP,0,6,8,0,100,Garen,Rammus,Fizz,Varus,Leona,Urgot,Warwick,Zed,Caitlyn,Morgana
64,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,0,6,Urgot,193,0,9832,3,9.11.275.6613,5394,0.0,0,93,4047922953,2,1214,0,0,0,6,6865,10,7162,13270,782,116,204,TOP,2,6,14,0,200,Urgot,Lee Sin,Akali,Kalista,Thresh,Yorick,Jax,Sylas,Jhin,Alistar
65,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,6,39,Irelia,7531,4174,26771,10,9.10.274.8345,16216,2.3,6,3039,4044619965,2,2249,15,9,4,6,11844,14,15486,32310,4374,199,602,TOP,2,8,15,1,200,Irelia,Xin Zhao,Yasuo,Veigar,Nautilus,Sion,Fiora,Katarina,Jhin,Bard
66,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,11,6,Urgot,9590,6108,37120,7,9.10.274.8345,13793,2.4285714285714284,11,153,4044158130,2,2066,8,0,1,7,25760,35,28016,40326,6407,155,2101,TOP,2,9,19,1,200,Urgot,Malphite,Morgana,Jhin,Soraka,Teemo,Vi,Vladimir,Ezreal,Poppy
67,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,2,2,Olaf,1022,650,17376,13,9.10.273.9316,8547,0.6923076923076923,2,69,4034129901,2,1779,0,0,0,6,10814,14,15505,30753,2007,98,4621,TOP,0,9,14,0,200,Olaf,Hecarim,Lissandra,Vayne,Xerath,Fizz,Kha'Zix,Katarina,Caitlyn,Leona
