,account_id,assists,champion_id,champion_name,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,game_version,goldEarned,kda,kills,magicDamageDealtToChampions,match_id,match_rank_score,max_time,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,participantId,physicalDamageDealtToChampions,timeCCingOthers,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,trueDamageDealtToChampions,true_role,wardsKilled,wardsPlaced,visionScore,win,team_id,playerTop,playerJung,playerMid,playerADC,playerSupp,oppTop,oppJung,oppMid,oppADC,oppSupp
0,SLztD3Uo6O6JW4d4qfvs66wMTqToBMyWpy7_ZZv8NoeiOZ4,4,115,Ziggs,4528,3778,10645,8,9.12.277.6038,10943,2.0,4,25004,4064615068,0,2171,0,0,0,6,933,18,25937,25308,4660,156,0,MIDDLE,3,11,26,0,200,Akali,Shyvana,Ziggs,Ezreal,Lulu,Kassadin,Hecarim,Ryze,Jhin,Lux
1,U2JcP_IWKgwGXvm3EddNFdyC0uv-uNG1qqt_bRwVdV3feP1FQu4SDgqS,18,84,Akali,7525,5332,14174,4,9.7.269.2391,15770,6.25,18,23139,3998038080,0,1739,4,4,0,7,6609,7,31010,25445,11504,190,1262,MIDDLE,0,10,16,1,200,Gnar,Kayn,Akali,Miss Fortune,Nami,Nasus,Jarvan IV,Orianna,Jinx,Brand
2,U2JcP_IWKgwGXvm3EddNFdyC0uv-uNG1qqt_bRwVdV3feP1FQu4SDgqS,6,517,Sylas,39849,14701,37719,16,9.6.267.4221,19243,0.875,6,19181,3973554673,0,1478,28,12,8,5,79,14,23016,31669,2262,116,3756,MIDDLE,0,12,23,1,100,Nocturne,Malphite,Sylas,Orianna,Tristana,Vel'Koz,Quinn,Kennen,Shyvana,Blitzcrank
3,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,25,105,Fizz,9402,4956,9565,6,9.3.261.9578,15962,4.5,25,28972,3931408635,0,1583,9,1,4,8,4845,18,34944,21113,5281,146,1125,MIDDLE,1,7,12,1,200,Jax,Amumu,Fizz,Ezreal,Rakan,Sion,Shaco,Zoe,Ashe,Morgana
4,wbRz1Gqg-pEYBOvhIWwDhuMlalqUJa4gL-tir-kzOeFslP5lzac4Z1z2,17,157,Yasuo,10847,6736,26118,8,9.2.261.2172,15636,2.875,17,1827,3911608098,2,1620,4,1,0,7,26302,34,38234,28438,6682,196,10104,MIDDLE,0,8,13,1,200,Malphite,Xin Zhao,Yasuo,Caitlyn,Nautilus,Riven,Master Yi,Lux,Miss Fortune,Taric
5,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,5,105,Fizz,0,0,5859,8,9.13.280.4632,6038,0.875,5,4711,4104891652,2,1228,0,0,0,1,2270,5,7360,15469,1375,47,378,MIDDLE,0,4,3,0,100,Camille,Shaco,Fizz,Caitlyn,Morgana,Volibear,Lee Sin,Katarina,Heimerdinger,Yuumi
6,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,6,96,Kog'Maw,2664,2664,4362,5,9.13.280.4632,9925,2.8,6,12243,4104696247,2,1441,0,0,0,8,846,7,13865,10754,1356,146,775,MIDDLE,1,4,9,1,200,Nasus,Hecarim,Kog'Maw,Ezreal,Pyke,Volibear,Qiyana,Ekko,Xayah,Vel'Koz
7,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,7,517,Sylas,2715,1304,6661,1,9.13.280.4632,8384,12.0,7,11398,4104660849,2,1276,2,2,0,6,423,17,12502,11520,4081,109,680,MIDDLE,0,6,10,1,200,Kayle,Karthus,Sylas,Ezreal,Pyke,Qiyana,Kayn,Veigar,Ashe,Alistar
8,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,7,157,Yasuo,2241,2241,10021,2,9.13.280.4632,8712,4.0,7,1156,4103118631,2,1298,4,4,0,2,9020,13,11494,10274,2081,139,1316,MIDDLE,1,7,12,1,100,Garen,Rammus,Yasuo,Ezreal,Thresh,Gangplank,Kha'Zix,Kennen,Kai'Sa,Janna
9,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,15,245,Ekko,9706,2082,35501,14,9.12.277.6038,18893,1.7142857142857142,15,36010,4077518629,2,2900,4,0,4,4,3221,14,41322,58946,20572,190,2089,MIDDLE,3,9,18,1,100,Riven,Hecarim,Ekko,Sivir,Leona,Tahm Kench,Kindred,Ahri,Lucian,Lux
10,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,5,245,Ekko,4621,918,14037,7,9.12.277.6038,10310,2.142857142857143,5,13171,4071968478,2,2057,4,0,0,1,1642,6,15266,30232,9123,114,452,MIDDLE,1,10,16,1,100,Riven,Nocturne,Ekko,Kai'Sa,Karma,Shen,Kha'Zix,Jayce,Jinx,Zyra
11,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,3,245,Ekko,0,0,8950,4,9.12.277.6038,8156,1.75,3,11551,4071056639,2,1556,0,0,0,7,1404,10,13638,17341,3678,133,682,MIDDLE,1,6,10,0,200,Illaoi,Lee Sin,Ekko,Kindred,Galio,Fiora,Kayn,Vel'Koz,Caitlyn,Blitzcrank
12,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,6,157,Yasuo,1104,590,15639,14,9.12.277.6038,9215,0.7142857142857143,6,1240,4066403342,2,1563,0,0,0,1,10822,16,12698,25560,2586,103,636,MIDDLE,0,1,1,0,100,Singed,Hecarim,Yasuo,Vayne,Zac,Kayle,Nocturne,Brand,Draven,Neeko
13,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,5,245,Ekko,85,85,10757,7,9.12.277.6038,7189,1.0,5,6929,4066356787,2,1370,0,0,0,1,1258,1,8518,24695,4211,98,330,MIDDLE,1,4,7,0,100,Kayle,Rengar,Ekko,Vayne,Yuumi,Aatrox,Poppy,Neeko,Ezreal,Karma
14,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,4,245,Ekko,3170,1905,12793,7,9.12.277.6038,9942,1.5714285714285714,4,10287,4065009600,2,1959,4,0,4,1,1181,8,11947,27412,7369,146,479,MIDDLE,0,8,25,1,100,Quinn,Evelynn,Ekko,Sivir,Yuumi,Riven,Diana,Malzahar,Kai'Sa,Thresh
15,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,9,126,Jayce,1425,1425,9824,9,9.12.277.6038,10155,1.6666666666666667,9,2971,4063706331,2,1616,0,0,0,1,11205,5,15397,18226,580,118,1221,MIDDLE,1,5,8,0,100,Ryze,Zac,Jayce,Twitch,Brand,Riven,Trundle,Yasuo,Kai'Sa,Thresh
16,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,9,245,Ekko,6082,940,23599,7,9.12.277.6038,14547,3.571428571428572,9,24025,4063651889,2,2503,10,0,6,8,3315,7,28423,41545,17263,176,1082,MIDDLE,1,11,17,1,200,Karma,Hecarim,Ekko,Caitlyn,Brand,Camille,Pyke,Yasuo,Kai'Sa,Thresh
17,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,8,103,Ahri,3820,1558,5555,4,9.11.275.6613,10445,2.75,8,10580,4061925855,2,1774,4,0,4,3,1138,16,15071,13706,2454,155,3352,MIDDLE,2,12,18,0,100,Malphite,Twitch,Ahri,Ashe,Maokai,Tryndamere,Fiddlesticks,Veigar,Draven,Nautilus
18,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,8,517,Sylas,9395,1169,23285,12,9.11.275.6613,11444,1.8333333333333333,8,19846,4056190840,2,2148,22,4,14,6,451,19,21174,36843,8021,115,876,MIDDLE,1,5,12,1,200,Tahm Kench,Lee Sin,Sylas,Vayne,Yuumi,Ornn,Shaco,Katarina,Ezreal,Galio
19,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,11,84,Akali,5511,2072,18972,14,9.11.275.6613,14111,1.2857142857142858,11,15484,4055301863,2,2415,16,0,16,1,5035,9,21730,37221,10869,138,1210,MIDDLE,2,7,15,1,100,Gnar,Cho'Gath,Akali,Ashe,Pyke,Vladimir,Nocturne,Shaco,Ezreal,Lux
20,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,20,245,Ekko,8489,2376,30986,8,9.11.275.6613,16172,3.875,20,28214,4055271492,2,1938,12,0,8,7,4264,13,33973,39539,12468,138,1494,MIDDLE,1,4,10,1,200,Malphite,Rengar,Ekko,Ezreal,Yuumi,Fiora,Master Yi,Neeko,Twitch,Lulu
21,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,2,103,Ahri,650,650,8018,9,9.11.275.6613,7825,1.0,2,9652,4047892576,2,1705,6,0,6,3,725,17,14013,16532,1659,127,3635,MIDDLE,0,4,7,0,100,Urgot,Teemo,Ahri,Caitlyn,Leona,Yorick,Lux,Jhin,Jhin,Alistar
22,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,18,238,Zed,9334,7156,21892,7,9.11.275.6613,18053,3.571428571428572,18,1430,4047696438,0,2206,46,4,37,3,47104,11,50084,32709,7349,177,1549,MIDDLE,4,5,15,1,100,Nasus,Kha'Zix,Zed,Jhin,Lux,Tryndamere,Sejuani,Ahri,Tristana,Nautilus
23,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,3,103,Ahri,10196,0,6487,6,9.10.274.8345,8264,2.1666666666666665,3,12031,4046402749,2,1713,8,0,4,2,1528,22,19378,15077,4172,116,5818,MIDDLE,2,8,16,0,100,Sylas,Jarvan IV,Ahri,Kai'Sa,Leona,Cho'Gath,Warwick,Talon,Sivir,Blitzcrank
24,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,9,103,Ahri,8001,2553,4993,3,9.10.274.8345,9822,5.333333333333333,9,10425,4045241845,2,1446,13,5,4,8,1114,15,15690,10085,3377,106,4151,MIDDLE,2,5,21,1,200,Garen,Rammus,Ahri,Lucian,Thresh,Teemo,Lee Sin,Ekko,Jinx,Yuumi
25,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,2,45,Veigar,1915,1915,3121,2,9.10.274.8345,7639,2.0,2,6173,4044614839,2,1430,0,0,0,6,251,20,6458,7064,900,164,33,MIDDLE,0,6,10,0,200,Maokai,Master Yi,Veigar,Caitlyn,Galio,Yorick,Udyr,Kennen,Kalista,Blitzcrank
26,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,4,517,Sylas,2315,1988,13907,10,9.10.274.8345,10617,1.9,4,14829,4044574922,2,1737,4,0,0,3,1094,18,17020,23444,3040,126,1096,MIDDLE,1,9,19,1,100,Irelia,Fiddlesticks,Sylas,Jhin,Pyke,Graves,Evelynn,Yasuo,Kai'Sa,Yuumi
27,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,3,103,Ahri,568,568,4268,6,9.10.274.8345,8266,1.0,3,7747,4043993858,2,1607,0,0,0,3,460,10,11696,14633,1904,146,3488,MIDDLE,1,8,16,0,100,Irelia,Ivern,Ahri,Tristana,Rakan,Tryndamere,Karthus,Syndra,Lucian,Blitzcrank
28,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,4,517,Sylas,3046,1865,7948,4,9.10.274.8345,8288,2.75,4,9513,4043571156,2,1389,8,4,0,4,47,14,10294,13769,3132,135,734,MIDDLE,1,6,12,1,100,Nocturne,Rammus,Sylas,Tristana,Thresh,Fiora,Nunu & Willump,Yasuo,Sivir,Orianna
29,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,11,517,Sylas,9208,1929,15315,11,9.10.274.8345,12483,1.818181818181818,11,19160,4043294155,2,1969,12,4,0,4,784,19,20556,24953,3075,142,612,MIDDLE,0,8,12,1,100,Camille,Irelia,Sylas,Veigar,Karma,Kennen,Rammus,Twisted Fate,Lucian,Alistar
30,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,7,101,Xerath,2335,1694,7609,10,9.10.273.9316,11164,1.3,7,17207,4036124828,2,1736,0,0,0,8,184,20,17391,19582,150,129,0,MIDDLE,0,6,9,0,200,Nasus,Trundle,Xerath,Kai'Sa,Pyke,Sylas,Nidalee,Vel'Koz,Jhin,Morgana
31,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,12,103,Ahri,8785,2895,7050,4,9.10.273.9316,13105,6.75,12,20145,4036077495,2,1767,13,4,8,3,2990,24,31137,17379,6335,139,8000,MIDDLE,1,7,15,1,100,Nasus,Vi,Ahri,Tristana,Yuumi,Sylas,Irelia,Sylas,Jinx,Morgana
32,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,6,134,Syndra,2632,1717,5494,9,9.10.273.9316,9096,1.3333333333333333,6,14510,4034089064,2,1577,4,0,4,2,1203,19,16822,21646,2257,95,1108,MIDDLE,0,4,6,0,100,Renekton,Rammus,Syndra,Vayne,Zoe,Jax,Pantheon,Darius,Veigar,Yuumi
33,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,7,103,Ahri,3393,2764,11822,10,9.10.273.9316,11320,1.9,7,13758,4034015678,2,2036,8,4,4,9,1119,17,19263,27676,4244,139,4385,MIDDLE,0,8,14,1,200,Renekton,Shyvana,Ahri,Kai'Sa,Yuumi,Vladimir,Vi,Yasuo,Ezreal,Lux
34,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,3,45,Veigar,0,0,5619,5,9.10.273.9316,10766,2.0,3,18424,4031569842,2,1804,4,4,0,7,1142,29,19567,15141,1545,182,0,MIDDLE,1,8,12,0,200,Illaoi,Master Yi,Veigar,Jinx,Lulu,Darius,Bard,Yasuo,Xayah,Rakan
35,vmW25-t56N77xQDdl71oTQBtKKccJxn_IWuzp8Y5lk9ftg,1,45,Veigar,752,752,2810,1,9.10.273.9316,6928,6.0,1,6094,4030727640,2,1309,1,1,0,1,137,9,6232,6990,689,146,0,MIDDLE,1,5,9,1,100,Nasus,Kayn,Veigar,Vayne,Zilean,Ornn,Nocturne,Cassiopeia,Kai'Sa,Taric
36,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,1,81,Ezreal,836,475,4232,4,9.12.277.6038,8253,0.75,1,3752,4067771985,0,1418,4,0,4,7,4676,0,8474,12064,0,165,45,MIDDLE,0,7,10,0,200,Vladimir,Sejuani,Ezreal,Sivir,Zilean,Shaco,Warwick,Ahri,Xayah,Rakan
37,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,0,117,Lulu,304,0,4170,5,9.10.273.9316,4834,0.4,0,2096,4031009133,0,1237,0,0,0,9,302,20,2398,8698,0,74,0,MIDDLE,0,7,9,0,200,Master Yi,Twitch,Lulu,Jhin,Karma,Garen,Zac,Annie,Vayne,Yuumi
38,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,8,55,Katarina,3387,584,9886,6,9.8.270.9450,9413,2.333333333333333,8,14912,4007067703,0,1471,0,0,0,9,2187,1,17503,21313,5556,120,404,MIDDLE,0,8,9,0,200,Kayle,Evelynn,Katarina,Jinx,Morgana,Renekton,Master Yi,LeBlanc,Sivir,Zyra
39,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,18,101,Xerath,6131,5042,5212,1,9.1.257.7563,15703,24.0,18,58333,3899313296,0,1933,8,0,8,1,1194,39,60203,12713,4534,207,676,MIDDLE,1,10,17,1,100,Garen,Vi,Xerath,Ashe,Pyke,Illaoi,Nasus,Vladimir,Tristana,Anivia
40,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,9,1,Annie,9707,6302,5621,5,9.1.257.7563,10865,2.0,9,18192,3896240545,2,1502,4,0,0,9,1198,22,20666,15845,4017,181,1274,MIDDLE,2,8,15,1,200,Wukong,Amumu,Annie,Vayne,Pyke,Gnar,Kha'Zix,LeBlanc,Sivir,Karma
41,SmArprYvz-IP0cG60wZebu4_eF3u07ImpaqpHzysEF8CMPI,4,43,Karma,1298,1181,9222,9,7.24.212.5337,14634,2.4444444444444446,4,8667,3462697542,2,1476,0,0,0,3,329,2,9606,20957,681,66,610,MIDDLE,0,1,1,0,100,Twitch,Lulu,Karma,Fiddlesticks,Shen,Amumu,Shaco,Heimerdinger,Varus,Brand
42,R1iCTO-qSz5Nqh6W1UgEJaRwW9PxvjTI78J4Hp4t3uPrTw,6,103,Ahri,1064,1064,4168,6,9.13.280.4632,7035,1.5,6,7462,4101228864,3,1313,0,0,0,1,1691,16,12961,12415,952,81,3807,MIDDLE,0,5,6,0,100,Yasuo,Sylas,Ahri,Miss Fortune,Pyke,Gnar,Vi,Qiyana,Ashe,Janna
43,NyDMOawnonQYRJDJ7smxUNQ0o8MEFgjKT5jvgWcnz0H8ISI-DxXn7qaX,9,1,Annie,3827,2852,5854,4,9.7.269.2391,11083,3.25,9,26872,3995415858,0,1752,0,0,0,9,924,34,28822,13804,3346,150,1026,MIDDLE,0,9,15,1,200,Zed,Amumu,Annie,Lucian,Lux,Udyr,Lee Sin,Yasuo,Tristana,Braum
44,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,6,34,Anivia,3612,946,25022,11,9.2.261.2172,11307,1.3636363636363635,6,14561,3916806654,0,2382,9,0,5,9,1873,37,17582,45153,5223,118,1148,MIDDLE,0,12,19,0,200,Illaoi,Sylas,Anivia,Twitch,Lulu,Jax,Kha'Zix,Fizz,Jinx,Lux
45,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,10,106,Volibear,7308,5237,31668,10,9.2.261.2172,9984,3.0,10,9819,3916774238,0,1659,0,0,0,1,9958,54,19777,43744,4752,57,0,MIDDLE,1,5,8,1,100,Renekton,Zac,Volibear,Twitch,Lux,Jax,Lee Sin,Diana,Vayne,Leona
46,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,3,517,Sylas,354,0,13125,7,9.2.261.2172,7545,0.8571428571428571,3,10640,3916723307,0,1495,0,0,0,1,625,15,11852,19134,1767,86,586,MIDDLE,0,5,7,0,100,Nasus,Lee Sin,Sylas,Twitch,Lux,Sion,Nunu & Willump,Zoe,Lucian,Lux
47,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,15,103,Ahri,4625,2995,19457,15,9.1.257.7563,19825,1.8666666666666667,15,36797,3893205785,0,2930,16,8,8,8,1660,37,50740,46855,9885,177,12282,MIDDLE,2,12,23,1,200,Udyr,Rammus,Ahri,Jinx,Brand,Tahm Kench,Heimerdinger,Ziggs,Ashe,Morgana
48,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,14,131,Diana,9531,9531,33249,4,8.24.255.8524,17890,6.25,14,33567,3886911058,2,2436,32,4,24,7,2166,3,36279,26014,4406,209,546,MIDDLE,2,14,34,1,200,Jax,Wukong,Diana,Twitch,Lulu,Teemo,Lee Sin,Vladimir,Yasuo,Karma
49,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,10,84,Akali,4220,3599,20826,12,8.14.238.9731,13325,1.3333333333333333,10,25505,3713151352,2,1941,13,0,12,5,9083,38,35021,38307,16503,145,432,MIDDLE,0,8,15,0,100,Tryndamere,Warwick,Akali,Quinn,Thresh,Shen,Kindred,Irelia,Lucian,Leona
50,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,15,84,Akali,1547,222,16015,5,8.13.235.9749,12989,3.8,15,16552,3688259749,2,1742,7,0,1,7,6347,13,22959,24542,9319,139,60,MIDDLE,0,10,18,0,200,Kled,Quinn,Akali,Kai'Sa,Shen,Aatrox,Darius,Brand,Jinx,Soraka
51,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,11,84,Akali,9101,4502,12319,2,8.12.233.4186,11901,12.0,11,16155,3681257313,2,1479,8,4,0,5,4965,15,21120,21568,11058,121,0,MIDDLE,1,8,24,1,100,Teemo,Jax,Akali,Vayne,Lulu,Darius,Cho'Gath,Syndra,Lucian,Thresh
52,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,7,86,Garen,3214,3214,24252,3,8.12.233.4186,9941,5.666666666666668,7,2024,3681179733,2,1411,0,0,0,3,13726,41,17770,25676,2017,96,2020,MIDDLE,0,6,11,1,100,Teemo,Rumble,Garen,Jinx,Morgana,Akali,Kayn,Fizz,Lucian,Zyra
53,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,10,84,Akali,5920,4278,8251,3,8.12.233.4186,9146,7.0,10,10522,3681180516,2,1207,7,0,4,9,5149,23,15767,15219,4676,83,96,MIDDLE,0,5,17,1,200,Vladimir,Jax,Akali,Lux,Poppy,Akali,Shyvana,Yasuo,Tristana,Taric
54,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,1,13,Ryze,0,0,9589,10,8.12.233.4186,6587,0.7,1,10398,3681027236,3,1508,0,0,0,2,1000,28,11398,21231,897,108,0,MIDDLE,0,7,11,0,100,Poppy,Kayn,Ryze,Jinx,Karma,Yorick,Jax,Akali,Vayne,Sona
55,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,27,84,Akali,5566,5566,19762,5,8.12.233.4186,17449,6.6,27,36242,3680971767,2,1544,14,6,4,4,10570,23,47913,32696,17267,138,1100,MIDDLE,0,7,15,1,100,Jayce,Jax,Akali,Xayah,Morgana,Nasus,Sejuani,Katarina,Ashe,Dr. Mundo
56,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,16,84,Akali,1493,1493,11067,5,8.12.233.4186,12195,5.2,16,19253,3680797993,2,1432,0,0,0,9,7525,9,26778,22687,7397,108,0,MIDDLE,0,9,24,1,200,Aatrox,Jax,Akali,Jinx,Lulu,Jayce,Tryndamere,Kassadin,Kai'Sa,Nautilus
57,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,9,84,Akali,2982,2590,12448,12,8.12.233.4186,10304,1.5833333333333333,9,14298,3680792530,2,1514,0,0,0,8,6949,9,21247,24184,5060,86,0,MIDDLE,0,7,13,1,200,Tryndamere,Singed,Akali,Draven,Leona,Jayce,Hecarim,Katarina,Kai'Sa,Nautilus
58,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,23,84,Akali,8603,3162,52690,7,8.12.233.4186,22574,4.285714285714286,23,37693,3679499207,2,2677,6,2,4,2,12248,39,53060,54129,29303,265,3118,MIDDLE,1,14,30,0,100,Fiora,Nocturne,Akali,Kai'Sa,Vel'Koz,Wukong,Volibear,Pantheon,Irelia,Leona
59,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,7,23,Tryndamere,6200,3640,23176,5,8.12.233.4186,12613,2.2,7,76,3679493471,2,1778,4,0,1,2,15295,7,20559,33105,12918,231,5186,MIDDLE,0,9,23,0,100,Camille,Amumu,Tryndamere,Kai'Sa,Lux,Illaoi,Lee Sin,Akali,Zyra,Veigar
60,exM50B017HCGQRd8dUJp7A4rSKsFSEbgq6n3Qna60HytGw,14,84,Akali,10041,4514,32130,10,8.12.233.4186,15402,2.8,14,26777,3679482540,2,2491,9,0,4,2,9908,22,36686,42174,14219,151,0,MIDDLE,1,13,30,1,100,Fizz,Graves,Akali,Kai'Sa,Fiddlesticks,Cho'Gath,Xin Zhao,Malzahar,Riven,Brand
61,9JPsUQMa3Dz0SIhr6eZvma_BZBpwOvcdIw6W33G7CjRrNA,2,246,Qiyana,2265,0,14635,9,9.13.280.4632,10036,1.6666666666666667,2,476,4108696343,0,1951,8,0,4,7,13653,13,14678,28385,6038,151,548,MIDDLE,1,12,25,0,200,Riven,Zac,Qiyana,Mordekaiser,Vel'Koz,Nasus,Hecarim,Zoe,Jhin,Thresh
62,9JPsUQMa3Dz0SIhr6eZvma_BZBpwOvcdIw6W33G7CjRrNA,22,238,Zed,4192,4192,9442,7,9.13.280.4632,13513,3.571428571428572,22,1206,4107902707,0,1431,4,0,0,9,30857,6,32843,18701,824,129,780,MIDDLE,0,1,2,1,200,Nasus,Shaco,Zed,Ashe,Lux,Jayce,Garen,Yasuo,Tristana,Alistar
63,9JPsUQMa3Dz0SIhr6eZvma_BZBpwOvcdIw6W33G7CjRrNA,16,238,Zed,4793,1730,17047,16,9.13.280.4632,15127,1.4375,16,1086,4103033625,0,1842,7,0,1,8,26914,3,29238,29057,699,131,1237,MIDDLE,1,6,11,0,200,Tryndamere,Lee Sin,Zed,Xayah,Rakan,Bard,Yasuo,Qiyana,Jhin,Thresh
64,9JPsUQMa3Dz0SIhr6eZvma_BZBpwOvcdIw6W33G7CjRrNA,10,142,Zoe,11304,4215,13817,7,9.13.280.4632,17956,3.0,10,30270,4102445067,0,2729,14,1,4,8,1477,39,40268,29814,8442,247,8520,MIDDLE,5,16,34,1,200,Shaco,Gragas,Zoe,Draven,Karma,Urgot,Nautilus,Ahri,Ezreal,Pyke
65,9JPsUQMa3Dz0SIhr6eZvma_BZBpwOvcdIw6W33G7CjRrNA,10,64,Lee Sin,0,0,14116,15,9.13.280.4632,9613,1.0,10,2193,4102319586,0,1421,4,0,0,5,13828,14,16724,24959,2023,77,701,MIDDLE,0,4,5,0,100,Swain,Rammus,Lee Sin,Kog'Maw,Rakan,Tahm Kench,Gragas,Zed,Ashe,Braum
66,9JPsUQMa3Dz0SIhr6eZvma_BZBpwOvcdIw6W33G7CjRrNA,5,157,Yasuo,2047,1289,14580,9,9.13.280.4632,8654,0.8888888888888888,5,1161,4096922928,0,1508,0,0,0,2,8778,7,10850,18974,1169,142,910,MIDDLE,0,6,8,0,100,Akali,Zac,Yasuo,Vayne,Nautilus,Cho'Gath,Kha'Zix,Zed,Caitlyn,Lux
67,bTP8w50sDBgXeRWsLPuhALy7ySwAxBXmLa_hr5xLX9UEWgA,9,91,Talon,9465,9465,8565,4,9.12.277.6038,12388,3.75,9,0,4075611221,2,1587,8,8,0,3,17744,2,18466,17096,2427,165,722,MIDDLE,4,8,25,1,100,Akali,Lee Sin,Talon,Ashe,Lux,Garen,Nunu & Willump,Anivia,Draven,Zyra
68,bTP8w50sDBgXeRWsLPuhALy7ySwAxBXmLa_hr5xLX9UEWgA,2,91,Talon,1434,1434,8304,4,9.12.277.6038,7647,1.5,2,0,4072829589,2,1585,1,0,1,6,9713,2,10055,15280,1179,143,342,MIDDLE,7,8,21,0,200,Tryndamere,Brand,Talon,Lucian,Leona,Dr. Mundo,Lee Sin,Zed,Ezreal,Lux
69,bTP8w50sDBgXeRWsLPuhALy7ySwAxBXmLa_hr5xLX9UEWgA,11,91,Talon,16955,4760,7369,4,9.12.277.6038,11894,3.75,11,0,4071848450,2,1474,4,0,0,2,11868,2,12450,14221,1405,150,582,MIDDLE,5,8,19,1,100,Darius,Nidalee,Talon,Kai'Sa,Nami,Renekton,Evelynn,Syndra,Jinx,Braum
